date;heure;PA01H;ARG;EVRY;GEN;LOGNES;MELUN;VILLEM;PA15L;A1;DEF;GON;PA13;VERS;RUR-SE;CHAMP;PA18;OPERA;BOB;MANT;STDEN;RN6;RN20;AUT;BONAP;RUR-SO;HAUS;VITRY;RN2;SOULT;BASCH;CELES;ELYS;MONTG;NEUIL;PA12;BP_EST;AUB;EIFF3;PA07;TREMB
2020-03-07;6;37;52;38;56;55;36;68;24;96;16;44;43;40;3;67;50;54;57;37;63;40;60;90;37;5;59;64;75;55;50;55;49;42;49;53;58;57;4;32;70
2020-03-07;7;46;49;34;60;55;37;76;30;102;25;60;65;44;5;65;60;62;64;36;62;41;70;105;46;6;63;63;75;69;73;67;61;46;56;53;99;62;4;40;66
2020-03-07;8;47;52;29;48;63;37;72;31;108;33;60;53;45;6;57;56;58;54;38;51;48;64;104;41;7;51;57;67;67;60;57;46;45;55;56;86;51;5;41;67
2020-03-07;9;30;33;32;38;60;28;59;27;92;32;44;38;33;7;56;48;49;37;33;37;47;63;89;33;6;51;41;48;39;54;54;37;42;37;41;42;36;7;36;63
2020-03-07;10;33;27;29;29;41;20;30;16;85;27;31;30;20;3;47;32;52;36;23;34;43;61;85;36;3;44;25;51;34;49;43;28;27;30;36;35;34;16;32;38
2020-03-07;11;20;19;20;18;26;15;23;14;72;21;19;22;12;2;26;23;42;19;12;21;38;54;78;23;2;40;16;39;24;47;31;27;15;23;25;22;21;11;17;25
2020-03-07;12;15;14;16;10;12;17;15;9;76;16;12;15;9;2;16;16;37;14;14;12;45;55;80;18;1;34;11;26;21;42;27;22;11;17;19;26;13;6;14;21
2020-03-07;13;13;15;15;8;10;14;12;8;69;15;8;14;7;1;14;18;39;11;9;11;44;58;92;17;1;35;8;36;24;40;24;24;10;19;17;24;12;6;12;13
2020-03-07;14;14;13;16;8;10;13;11;9;83;15;9;14;9;1;15;14;45;11;10;9;51;71;99;20;1;42;10;37;34;37;22;28;10;17;20;23;12;6;13;13
2020-03-07;15;17;18;17;10;10;15;15;10;80;17;10;15;7;1;17;21;53;11;14;13;44;63;109;24;1;47;11;35;28;48;31;31;12;22;18;51;17;6;18;16
2020-03-07;16;19;20;17;12;14;18;15;10;87;21;12;16;8;1;22;21;59;15;18;13;49;74;100;30;2;49;14;41;26;49;30;38;14;22;20;38;21;8;20;21
2020-03-07;17;20;26;21;13;18;18;15;11;88;25;21;19;11;2;26;25;58;17;20;22;45;62;92;26;2;52;15;41;32;45;31;40;18;27;22;35;27;7;19;24
2020-03-07;18;21;31;20;20;25;29;19;13;94;31;22;22;12;3;30;27;56;17;32;24;53;89;93;30;4;54;20;40;33;51;30;42;19;29;26;44;27;8;21;26
2020-03-07;19;35;37;36;24;25;34;23;21;81;44;36;34;11;5;34;30;59;22;47;32;63;106;92;41;5;52;23;71;50;79;36;42;26;37;43;78;37;9;19;31
2020-03-07;20;44;33;30;29;27;22;37;24;72;46;36;45;11;4;33;35;63;35;25;40;65;81;86;45;5;56;26;86;46;98;40;40;21;45;54;88;48;10;22;37
2020-03-07;21;40;27;30;24;31;17;39;15;68;39;37;34;8;3;27;33;51;37;17;35;52;46;68;39;3;46;27;77;50;81;28;38;18;38;44;95;40;9;17;37
2020-03-07;22;29;17;20;18;26;16;31;10;65;31;32;25;5;2;24;24;45;31;12;32;36;40;57;28;3;35;16;70;36;55;22;26;12;24;28;72;32;5;17;32
2020-03-07;23;26;14;12;13;23;14;20;10;59;21;24;23;5;2;17;22;34;23;9;24;24;37;57;25;3;33;13;57;28;55;21;23;11;20;23;53;27;5;13;25
2020-03-07;24;24;11;11;12;18;13;18;10;63;18;21;25;5;2;15;20;36;22;7;23;19;42;58;29;3;32;13;47;25;51;19;27;10;20;25;46;23;5;12;18
2020-03-08;1;19;9;12;11;10;9;17;8;55;16;14;19;4;1;15;17;29;16;8;24;11;24;45;22;3;26;11;35;22;35;16;26;10;18;22;36;19;4;10;17
2020-03-08;2;18;7;10;10;7;8;10;6;47;15;12;13;3;1;11;14;28;12;7;14;12;18;44;20;2;23;8;35;20;33;15;19;7;18;17;32;17;3;5;13
2020-03-08;3;n/d;7;8;10;5;5;10;7;42;10;10;13;2;1;8;14;26;9;8;10;7;15;30;18;1;17;6;34;11;27;11;14;6;19;22;35;11;3;5;10
2020-03-08;4;14;7;4;10;5;5;7;6;51;10;10;13;2;1;7;14;24;8;5;13;5;13;30;15;1;16;5;36;10;24;12;14;6;18;17;28;12;3;6;7
2020-03-08;5;13;6;4;9;4;5;8;5;50;10;11;14;2;1;7;13;21;8;4;11;6;14;26;14;1;15;5;32;11;33;11;12;5;17;20;40;12;2;4;7
2020-03-08;6;11;6;4;8;5;6;8;5;43;9;10;13;2;1;6;14;21;8;4;10;7;17;31;14;1;16;6;29;12;33;10;12;5;19;20;42;10;3;6;8
2020-03-08;7;12;7;5;8;5;6;8;6;41;14;10;12;2;0;8;14;21;10;5;10;13;19;32;17;1;20;7;28;12;43;9;13;5;17;20;42;11;3;6;9
2020-03-08;8;12;7;5;8;4;6;10;5;45;16;9;12;2;0;8;14;19;9;5;11;16;23;30;17;1;15;7;31;13;39;10;12;6;13;19;39;12;2;6;9
2020-03-08;9;11;6;6;7;4;5;10;6;52;16;10;11;2;0;8;12;17;9;6;10;17;31;35;16;1;10;7;38;15;26;9;13;6;11;15;34;12;2;6;10
2020-03-08;10;12;9;9;7;6;5;10;6;47;16;10;11;2;0;9;11;19;10;7;9;24;36;42;16;1;10;7;31;15;35;9;12;7;15;11;28;13;3;6;11
2020-03-08;11;12;8;9;8;6;7;11;6;46;15;9;13;3;0;10;13;22;10;8;9;24;40;45;18;1;12;9;41;14;37;10;14;7;13;18;31;13;3;6;10
2020-03-08;12;13;11;10;8;7;8;13;7;50;15;9;13;3;0;10;13;25;12;7;10;30;49;49;18;1;20;10;40;18;41;11;16;8;14;15;33;15;3;7;12
2020-03-08;13;14;10;9;9;6;6;10;7;53;18;10;15;3;1;11;14;26;12;9;11;27;44;52;18;1;18;9;42;20;41;12;15;8;19;18;36;14;3;7;12
2020-03-08;14;15;11;8;11;6;8;11;8;55;20;11;17;4;1;10;14;29;13;8;13;23;43;59;17;1;21;10;50;19;46;12;14;7;22;23;45;15;4;8;11
2020-03-08;15;20;12;9;12;8;9;15;9;72;20;16;20;5;1;11;20;48;18;10;24;22;45;85;21;1;41;12;64;26;55;19;29;8;23;27;55;24;5;14;14
2020-03-08;16;15;17;11;11;10;11;18;8;69;17;13;20;6;1;14;17;44;17;17;21;33;50;84;16;1;39;13;40;24;33;19;26;10;18;23;39;17;2;12;16
2020-03-08;17;21;21;11;19;13;11;16;14;89;20;23;21;11;1;17;26;58;17;16;26;28;n/d;107;26;1;56;13;50;35;47;30;43;10;30;23;45;31;2;20;23
2020-03-08;18;25;35;16;25;25;13;28;22;104;25;29;44;20;1;39;33;63;27;34;30;40;n/d;134;32;4;60;39;61;67;70;48;52;16;39;46;93;33;5;27;39
2020-03-08;19;35;41;21;35;27;20;46;28;95;30;55;48;20;3;38;42;62;34;45;36;51;n/d;118;40;5;61;48;58;61;67;56;56;25;46;53;77;36;7;33;58
2020-03-08;20;37;48;18;34;38;28;47;23;86;31;45;49;14;3;46;41;57;33;29;35;67;n/d;107;40;7;61;40;61;69;74;41;53;31;47;53;90;40;2;28;66
2020-03-08;21;28;32;12;27;37;20;48;15;87;31;48;39;11;1;47;31;44;32;20;33;36;n/d;91;28;2;44;37;40;44;45;30;39;21;39;38;51;29;4;23;69
2020-03-08;22;21;17;11;17;34;10;22;12;80;14;31;22;9;2;38;26;35;18;20;18;28;n/d;90;28;3;38;17;29;23;36;27;35;13;27;24;31;19;2;21;42
2020-03-08;23;20;12;9;15;27;10;18;8;74;11;18;18;6;1;27;22;33;18;19;13;21;n/d;69;25;4;36;12;25;22;30;20;32;12;23;19;33;16;2;19;36
2020-03-08;24;15;9;5;10;19;8;11;6;54;8;14;15;4;1;21;17;25;13;7;7;17;n/d;51;19;3;28;14;20;19;24;14;21;11;17;14;33;11;1;12;20
2020-03-09;1;12;11;4;9;14;10;11;5;53;8;12;16;4;2;22;15;23;11;9;7;15;n/d;37;16;3;23;15;20;20;24;11;19;12;18;16;38;11;2;10;15
2020-03-09;2;11;8;5;8;11;10;14;5;44;8;15;12;3;1;17;14;18;9;15;6;16;n/d;28;14;2;21;15;17;15;26;10;16;12;16;11;26;10;2;9;18
2020-03-09;3;10;6;5;8;11;7;9;5;40;7;8;10;3;2;17;12;15;10;12;7;13;n/d;27;13;3;17;9;14;12;18;10;15;9;14;9;21;7;2;8;13
2020-03-09;4;11;10;8;8;13;6;9;7;52;6;5;9;3;1;19;11;15;8;13;7;14;n/d;41;11;3;17;11;13;9;16;14;14;9;14;9;16;7;1;8;15
2020-03-09;5;12;16;15;11;27;11;10;8;80;8;8;12;5;1;30;14;23;9;30;12;27;n/d;71;15;3;21;20;20;14;22;19;19;12;20;12;19;13;2;10;16
2020-03-09;6;20;29;23;20;49;25;21;16;106;14;16;27;15;2;60;26;52;20;35;24;39;n/d;109;25;3;52;34;43;30;41;41;41;23;35;27;34;38;3;24;28
2020-03-09;7;n/d;33;38;31;62;32;35;30;106;29;32;36;32;3;62;36;68;33;26;36;61;n/d;109;38;5;59;43;54;47;60;50;55;36;42;36;40;43;7;31;47
2020-03-09;8;n/d;40;41;38;50;42;35;31;111;33;34;39;35;3;60;39;69;33;33;39;58;n/d;98;42;4;65;41;56;53;54;48;51;44;40;42;38;45;8;32;47
2020-03-09;9;n/d;22;32;21;38;19;30;27;91;39;19;32;21;1;44;33;60;28;25;30;41;n/d;85;31;3;59;36;46;55;48;45;43;26;35;38;31;33;7;26;33
2020-03-09;10;n/d;16;30;18;20;15;24;20;81;40;12;25;12;1;28;27;54;21;10;27;33;n/d;86;25;2;55;23;38;33;42;37;32;21;25;30;20;24;6;20;21
2020-03-09;11;20;19;30;19;16;18;22;13;74;35;12;19;8;1;20;23;49;20;8;24;38;n/d;74;19;2;48;12;31;20;39;33;29;16;21;22;15;20;4;15;24
2020-03-09;12;21;18;19;23;16;16;22;16;77;38;6;19;6;0;21;36;57;18;7;20;42;n/d;74;30;1;43;11;47;29;55;n/d;40;10;21;28;29;26;6;23;19
2020-03-09;13;17;15;18;16;15;12;22;12;69;35;7;20;7;0;22;23;48;19;8;17;36;41;74;19;1;40;11;41;26;30;34;31;10;19;25;25;20;5;13;17
2020-03-09;14;15;12;n/d;12;16;13;19;13;82;36;9;15;9;1;20;19;50;16;7;20;36;34;82;16;3;n/d;12;32;18;38;27;30;13;19;19;13;17;4;12;18
2020-03-09;15;16;13;n/d;11;14;14;18;13;74;44;7;14;9;1;18;16;51;14;9;17;33;38;71;19;1;n/d;9;28;16;36;33;32;13;18;20;13;14;3;13;17
2020-03-09;16;18;13;18;13;16;26;18;12;80;33;7;14;13;1;17;20;44;15;11;16;52;49;82;18;1;50;15;33;27;n/d;29;29;14;17;20;15;20;3;15;17
2020-03-09;17;18;17;28;15;19;28;23;17;87;27;11;20;19;1;24;21;57;15;25;20;61;57;94;20;2;53;17;40;44;50;41;42;18;28;25;25;26;5;19;28
2020-03-09;18;25;27;37;22;42;28;26;24;92;26;18;27;18;3;38;27;59;20;26;24;59;75;99;24;4;56;26;40;35;47;38;46;28;32;32;28;28;10;26;39
2020-03-09;19;28;25;31;21;42;30;29;27;85;27;29;36;19;3;51;33;62;23;23;24;54;75;103;35;4;62;42;44;50;62;39;61;34;37;37;59;30;15;33;38
2020-03-09;20;31;19;26;24;37;21;31;19;88;28;27;33;15;4;38;37;50;27;20;26;41;53;83;33;4;50;35;48;44;49;28;48;25;39;43;59;32;14;25;35
2020-03-09;21;19;13;17;14;22;15;16;9;77;18;17;18;7;3;27;24;38;17;12;16;34;27;65;18;4;37;17;31;19;26;18;28;18;20;20;31;17;6;16;28
2020-03-09;22;14;8;8;9;13;10;10;9;66;14;10;13;6;2;16;16;26;10;8;10;23;20;51;14;3;34;13;28;17;23;14;22;10;13;14;28;13;5;16;12
2020-03-09;23;14;7;9;10;8;8;8;9;38;12;11;11;5;2;11;13;23;9;5;18;18;23;34;15;2;21;12;25;16;23;11;13;7;12;14;29;12;4;9;11
2020-03-09;24;12;5;8;7;5;5;9;5;32;12;10;12;2;2;8;12;18;10;5;10;10;16;25;14;1;20;7;29;11;22;8;10;5;12;18;29;11;2;4;11
2020-03-10;1;10;4;4;6;4;5;7;4;23;9;8;10;1;1;6;9;11;7;4;6;5;11;17;10;1;11;6;20;8;13;6;7;4;10;17;28;7;2;3;7
2020-03-10;2;9;3;4;5;4;4;6;4;17;7;6;8;1;0;5;8;10;7;4;5;2;9;13;9;1;10;6;16;8;10;5;6;4;8;11;19;6;2;2;7
2020-03-10;3;8;5;5;5;4;3;6;4;27;7;6;8;2;0;6;7;10;8;4;6;3;13;15;10;1;11;7;14;9;10;5;7;4;8;12;22;7;2;3;7
2020-03-10;4;10;7;7;7;4;4;9;4;39;7;8;9;4;0;7;9;11;8;8;15;6;27;27;11;0;12;12;17;12;16;7;10;5;10;13;30;10;2;6;8
2020-03-10;5;13;13;8;9;7;8;13;9;61;8;17;13;4;0;13;13;20;12;15;28;19;50;59;18;1;19;22;28;26;39;13;15;7;13;18;51;17;2;8;12
2020-03-10;6;17;20;10;11;15;14;21;8;82;12;20;20;6;1;25;19;47;18;21;21;27;49;91;19;1;37;31;31;37;40;22;29;12;18;23;54;22;3;14;20
2020-03-10;7;23;20;16;16;23;20;26;16;85;19;19;27;13;1;38;28;63;24;20;25;48;49;99;29;3;50;32;47;45;47;29;43;17;28;27;56;30;6;25;30
2020-03-10;8;34;n/d;19;20;28;29;33;17;82;22;25;32;15;1;40;34;68;31;19;28;50;43;88;68;5;57;29;45;48;56;37;52;25;36;35;53;30;9;31;36
2020-03-10;9;33;19;19;18;26;n/d;28;16;78;26;20;28;11;1;37;33;73;32;16;26;43;42;82;48;3;55;27;43;41;47;34;48;17;30;32;46;29;8;26;37
2020-03-10;10;n/d;17;18;16;25;16;27;13;81;25;17;25;8;1;33;27;69;27;12;24;43;36;78;48;4;52;25;39;38;40;34;44;16;27;28;42;28;7;21;30
2020-03-10;11;24;15;16;12;22;16;24;10;75;n/d;17;20;7;2;30;23;62;24;13;19;43;33;73;27;4;42;16;39;32;34;25;38;14;22;25;40;24;6;20;29
2020-03-10;12;19;13;16;10;19;15;17;10;74;n/d;14;17;6;1;23;20;50;18;10;15;40;35;69;27;2;41;17;32;25;30;21;32;13;18;19;37;18;5;14;23
2020-03-10;13;18;15;17;11;18;13;18;9;73;12;14;17;6;1;24;20;45;17;9;19;38;34;72;18;n/d;37;17;34;28;30;21;32;12;18;20;36;18;5;15;21
2020-03-10;14;20;15;19;10;17;15;16;10;73;9;16;16;n/d;2;23;17;48;19;9;17;37;36;64;19;n/d;37;n/d;28;19;n/d;20;31;11;17;16;24;16;6;15;22
2020-03-10;15;20;12;17;9;16;16;14;11;67;8;14;15;n/d;2;17;15;48;18;9;19;37;34;67;20;n/d;37;10;25;16;26;19;30;10;14;14;20;15;6;15;23
2020-03-10;16;21;14;19;10;15;22;15;12;66;10;13;17;8;2;22;19;48;18;11;17;43;42;74;22;n/d;40;14;30;19;29;22;33;14;15;19;22;17;7;16;19
2020-03-10;17;24;14;19;12;19;20;18;14;62;13;15;21;11;2;24;22;49;21;13;18;45;46;72;23;3;42;16;36;25;34;26;39;18;18;23;27;21;7;18;22
2020-03-10;18;22;15;16;14;20;19;18;12;56;15;16;21;10;2;27;26;47;20;14;19;37;40;63;23;4;39;23;37;29;33;23;33;18;21;23;32;27;6;18;27
2020-03-10;19;21;12;13;12;21;15;18;12;57;15;14;21;8;2;24;22;40;17;13;17;25;32;56;20;5;36;19;31;31;34;19;29;16;20;24;40;21;6;17;23
2020-03-10;20;16;10;11;10;13;12;16;10;59;13;13;18;8;1;21;20;36;14;9;15;24;25;52;20;4;35;15;29;25;27;16;29;11;17;18;33;18;6;17;20
2020-03-10;21;14;8;8;9;12;9;11;8;56;11;10;15;6;1;15;19;30;12;6;13;21;22;41;16;3;28;15;25;21;24;15;24;9;14;16;28;16;5;12;17
2020-03-10;22;12;5;6;8;10;7;8;8;52;7;9;11;5;1;12;17;26;9;6;10;16;16;34;16;2;29;12;20;17;20;12;19;7;11;14;27;12;4;11;13
2020-03-10;23;13;4;5;6;7;5;6;9;44;5;9;9;5;1;9;14;25;8;5;10;8;13;30;15;1;26;12;19;17;20;12;18;5;10;12;26;12;3;10;11
2020-03-10;24;10;3;3;5;6;4;5;8;45;4;7;9;4;0;7;12;20;7;4;7;7;8;24;12;2;28;11;17;14;17;9;14;5;9;10;22;11;3;11;9
2020-03-11;1;8;2;2;4;4;4;4;6;35;3;5;7;4;0;7;10;12;6;3;5;5;8;16;9;1;19;10;11;14;12;7;11;4;7;8;19;6;2;8;9
2020-03-11;2;7;2;3;4;4;4;4;4;32;3;4;6;4;0;6;8;9;5;3;5;5;7;15;8;1;15;8;9;12;9;6;8;4;7;10;19;5;1;5;8
2020-03-11;3;7;4;3;4;3;3;3;5;34;3;5;6;3;0;7;8;10;5;3;5;3;15;16;8;1;12;9;11;16;9;6;7;4;7;11;21;5;2;4;7
2020-03-11;4;8;6;5;4;4;5;7;4;41;3;8;6;4;0;9;8;9;5;4;9;7;27;23;9;0;10;12;14;17;16;7;8;5;7;12;25;7;1;5;8
2020-03-11;5;10;10;7;6;8;9;7;9;56;6;8;10;5;0;13;10;15;8;6;11;16;50;48;11;0;16;22;20;20;34;9;11;6;9;15;36;11;2;6;10
2020-03-11;6;18;19;15;9;12;17;19;9;57;11;19;18;7;1;22;17;31;19;12;29;29;61;68;21;1;23;22;42;28;44;17;22;12;18;24;43;22;2;12;14
2020-03-11;7;28;20;20;14;17;23;24;15;66;19;29;25;11;1;28;23;50;22;15;33;40;61;73;30;2;39;24;37;44;48;27;37;14;27;30;43;28;5;23;25
2020-03-11;8;25;16;18;15;16;21;21;15;61;24;27;23;12;1;25;24;51;23;11;34;38;51;62;25;2;38;26;32;41;45;25;39;17;28;26;43;27;5;20;27
2020-03-11;9;23;17;12;14;13;18;16;13;57;25;22;28;9;2;19;21;54;19;11;30;34;39;55;24;1;36;21;34;33;37;23;35;11;23;23;38;24;6;18;23
2020-03-11;10;23;16;9;14;11;10;14;10;60;18;22;25;7;n/d;15;19;50;16;9;30;28;37;58;27;1;34;15;30;28;39;21;35;9;23;19;35;22;5;15;21
2020-03-11;11;17;13;11;10;8;n/d;12;7;59;14;18;13;6;n/d;10;14;37;12;8;23;26;36;53;19;1;31;10;25;19;36;15;25;8;19;14;27;14;4;12;17
2020-03-11;12;12;10;10;8;6;n/d;7;7;66;11;10;10;5;n/d;11;11;40;10;9;12;25;32;61;20;0;34;11;25;20;31;15;27;7;16;12;28;12;3;11;11
2020-03-11;13;14;11;11;7;7;10;6;8;69;9;9;10;6;n/d;8;12;41;10;8;14;30;35;63;22;0;34;10;27;18;30;14;33;6;14;12;28;16;4;14;13
2020-03-11;14;18;10;11;6;7;10;8;10;76;10;9;11;6;n/d;12;13;46;13;8;11;n/d;41;58;25;1;31;12;31;22;37;17;30;7;15;13;27;15;4;12;14
2020-03-11;15;17;12;14;7;9;12;10;11;71;12;13;13;7;n/d;12;13;41;12;9;17;n/d;42;66;28;1;33;15;26;18;33;21;36;11;15;14;27;14;4;13;16
2020-03-11;16;17;12;17;8;13;13;12;10;70;14;13;14;7;n/d;16;15;45;14;9;14;n/d;49;61;28;1;35;16;28;26;33;20;32;11;17;17;36;15;4;12;17
2020-03-11;17;17;14;20;11;13;19;13;11;72;20;17;14;8;n/d;16;16;42;13;11;25;n/d;65;64;22;2;32;16;37;32;38;21;34;14;19;19;39;19;4;14;16
2020-03-11;18;26;17;32;16;18;19;15;15;65;29;20;23;11;n/d;26;21;48;15;15;28;54;86;79;32;3;39;24;45;42;60;28;37;23;26;27;51;27;5;17;18
2020-03-11;19;40;25;26;24;23;17;28;21;66;45;26;44;9;n/d;29;29;54;33;15;35;41;57;84;50;2;40;23;65;42;78;35;42;18;40;43;57;34;5;21;27
2020-03-11;20;32;19;19;20;14;14;22;15;67;25;29;28;8;n/d;20;29;44;24;13;28;35;35;76;34;2;36;15;51;26;58;22;33;12;30;27;39;29;6;16;23
2020-03-11;21;17;11;10;11;8;9;10;8;49;13;18;13;6;n/d;13;16;25;13;8;22;19;27;48;19;1;21;12;26;26;25;12;17;8;15;16;28;14;3;9;14
2020-03-11;22;11;7;10;6;5;9;8;6;44;7;11;9;4;n/d;10;10;21;7;5;18;15;21;40;16;1;23;9;18;29;25;9;14;6;10;10;12;10;2;8;10
2020-03-11;23;12;6;9;6;5;6;8;6;55;7;10;12;4;n/d;11;10;23;8;5;15;12;21;49;18;1;33;9;18;28;31;11;20;6;13;13;18;11;3;11;10
2020-03-11;24;10;4;5;6;4;5;8;4;50;5;8;9;4;n/d;9;10;18;8;3;11;7;12;34;12;1;27;9;13;19;23;9;16;5;11;12;19;7;3;7;9
2020-03-12;1;9;3;3;5;4;4;5;4;27;5;9;7;3;n/d;7;7;12;5;3;14;6;10;20;9;1;16;8;13;14;13;6;8;4;8;8;11;6;2;5;7
2020-03-12;2;7;3;9;4;2;3;6;3;22;3;8;6;3;n/d;5;6;10;5;3;12;2;11;17;8;0;12;8;12;14;12;5;8;4;7;10;9;5;2;4;6
2020-03-12;3;6;3;6;4;2;3;6;3;17;3;6;6;3;n/d;4;5;8;6;2;10;2;15;17;8;0;9;8;11;20;8;5;5;3;6;9;9;4;1;2;6
2020-03-12;4;5;3;5;4;3;3;5;3;28;4;4;5;2;n/d;5;5;8;4;6;9;5;17;32;7;0;9;11;10;23;12;6;7;3;6;7;10;4;1;3;6
2020-03-12;5;6;12;7;6;5;5;7;6;77;5;4;7;3;n/d;7;9;16;8;11;7;11;28;71;8;0;21;6;15;8;15;13;13;5;12;9;8;8;1;5;11
2020-03-12;6;16;29;13;13;17;12;14;15;91;10;9;21;9;n/d;33;18;44;12;8;14;23;57;121;21;1;39;20;32;24;43;35;34;11;26;21;26;22;2;18;19
2020-03-12;7;26;20;29;22;32;28;26;20;95;31;12;28;22;n/d;39;30;59;18;10;25;60;82;104;24;2;61;28;48;28;44;37;42;24;33;28;24;32;5;23;34
2020-03-12;8;28;26;29;23;21;30;32;28;104;34;11;25;25;n/d;31;31;69;21;13;24;57;58;97;39;4;63;32;43;42;53;50;50;23;33;33;24;27;4;26;24
2020-03-12;9;28;16;30;19;32;22;29;27;84;33;9;31;20;n/d;30;27;64;21;10;21;31;74;98;40;2;70;20;34;39;61;50;48;24;30;34;24;21;7;26;24
2020-03-12;10;23;19;24;13;23;20;22;19;87;19;6;26;15;n/d;26;26;60;16;12;19;26;43;108;46;1;54;17;47;30;55;n/d;37;20;26;31;21;28;8;24;18
2020-03-12;11;21;20;23;10;21;14;17;16;91;16;9;23;11;n/d;27;20;65;19;9;17;24;54;108;47;1;54;16;38;30;47;n/d;42;15;24;24;21;22;8;20;20
2020-03-12;12;18;16;19;16;18;17;15;11;78;14;10;17;8;1;22;n/d;50;14;8;19;42;47;84;36;1;44;10;31;18;35;25;32;11;19;19;19;17;6;16;22
2020-03-12;13;16;15;19;11;12;14;17;11;81;14;6;14;6;0;15;17;45;12;7;14;40;42;75;26;1;41;8;27;19;33;36;35;9;17;19;14;16;5;17;18
2020-03-12;14;12;9;17;7;10;14;11;9;71;17;5;11;6;0;14;14;40;10;6;13;34;31;75;21;1;37;n/d;23;13;35;25;26;7;15;15;13;13;2;13;13
2020-03-12;15;14;12;21;10;8;13;11;9;81;8;4;11;6;0;12;12;49;9;7;14;29;40;87;23;1;42;n/d;19;14;31;27;30;7;13;16;13;12;1;12;12
2020-03-12;16;14;16;18;14;8;22;15;9;76;19;7;12;9;1;12;20;47;12;10;17;39;38;78;22;1;46;11;31;14;n/d;24;31;11;17;14;15;15;3;16;18
2020-03-12;17;16;16;29;16;11;17;20;13;77;14;8;16;12;1;14;21;48;13;9;18;51;42;82;26;2;50;11;31;22;33;30;35;11;19;20;16;17;3;16;21
2020-03-12;18;18;17;32;16;16;21;17;17;67;27;10;20;18;2;18;23;50;14;13;16;56;72;82;28;2;55;18;35;24;33;30;39;16;23;23;19;18;4;18;24
2020-03-12;19;32;16;36;20;21;30;27;20;67;28;11;23;16;2;21;25;50;19;13;18;57;79;79;28;3;47;17;42;25;42;38;42;24;26;28;18;20;8;24;25
2020-03-12;20;20;12;28;18;17;20;19;13;66;24;12;19;14;3;17;29;45;16;16;17;41;45;89;22;1;46;14;32;18;30;30;31;16;28;23;18;18;4;18;32
2020-03-12;21;18;15;15;19;20;13;28;12;76;18;9;17;8;2;15;28;37;16;10;25;20;31;66;21;2;47;11;36;15;27;23;29;13;25;20;15;19;3;13;21
2020-03-12;22;13;8;8;9;11;8;11;9;53;15;10;15;7;1;12;13;27;9;12;11;7;20;55;14;1;34;8;18;10;22;16;19;8;14;13;11;10;1;10;21
2020-03-12;23;13;7;11;9;7;6;10;10;56;11;7;13;4;1;12;14;32;8;15;9;9;36;62;16;1;35;8;17;11;23;18;23;8;15;16;13;11;2;10;12
2020-03-12;24;12;5;8;9;9;7;9;6;43;6;6;11;4;0;11;13;25;10;13;8;22;24;43;15;1;28;8;16;10;19;15;20;7;13;14;14;9;2;8;12
2020-03-13;1;9;4;7;7;7;6;6;7;41;4;5;9;2;1;10;11;20;8;12;7;12;16;27;12;1;22;5;11;8;14;11;14;6;11;11;10;7;1;6;10
2020-03-13;2;7;4;7;7;6;6;5;5;38;4;5;7;3;1;8;9;17;7;11;6;8;14;26;11;1;18;5;11;8;12;9;13;6;11;9;11;6;1;5;8
2020-03-13;3;7;4;9;6;6;6;6;6;35;4;8;7;3;1;11;8;13;9;14;5;9;16;24;10;1;18;7;10;8;11;10;12;6;10;9;12;5;1;5;12
2020-03-13;4;7;8;9;7;9;8;6;5;56;5;7;9;4;1;14;9;15;10;26;7;20;32;44;10;2;18;11;13;9;18;12;12;7;14;10;15;8;1;6;9
2020-03-13;5;10;15;17;12;21;13;10;11;74;6;14;15;9;2;31;13;21;15;26;13;30;69;75;15;2;24;38;21;16;37;16;18;12;18;14;21;12;2;9;19
2020-03-13;6;20;27;29;17;47;26;21;19;100;13;21;27;14;6;51;20;44;18;27;23;35;116;101;27;5;43;56;38;32;46;31;35;28;24;23;37;24;5;18;32
2020-03-13;7;33;29;27;29;61;33;48;30;110;25;24;34;29;6;61;33;68;30;43;33;56;78;99;46;6;63;48;53;51;48;40;55;38;38;34;57;37;9;33;44
2020-03-13;8;35;30;26;27;43;31;51;32;92;25;32;37;28;6;49;34;69;32;23;31;51;62;99;58;8;61;33;42;60;49;51;54;35;38;49;68;38;11;35;42
2020-03-13;9;26;17;23;17;30;21;41;22;96;20;17;31;18;3;36;26;57;25;16;24;43;50;78;38;7;53;26;46;50;49;41;38;22;27;38;54;32;9;24;28
2020-03-13;10;20;13;18;11;22;15;31;12;85;15;11;19;9;1;26;18;52;17;12;17;34;42;80;35;2;n/d;17;34;38;41;30;31;13;22;22;23;20;n/d;18;23
2020-03-13;11;16;13;18;7;17;13;21;11;80;11;8;15;7;1;18;15;46;12;10;10;30;41;87;27;2;n/d;15;23;20;34;28;28;11;18;19;17;16;n/d;14;18
2020-03-13;12;13;13;14;7;10;11;13;7;76;11;5;12;7;0;15;13;45;11;11;9;34;38;75;22;0;38;12;28;13;37;28;26;10;14;16;9;11;n/d;12;14
2020-03-13;13;11;13;14;7;9;14;9;8;71;10;5;11;8;0;11;18;38;9;10;8;32;45;79;20;1;35;12;30;16;37;34;21;9;14;16;13;13;3;11;11
2020-03-13;14;12;12;18;9;10;13;12;7;88;11;7;11;5;0;13;12;52;12;8;11;45;57;77;20;0;41;11;34;16;31;28;28;9;19;15;26;12;3;n/d;13
