date;heure;PA01H;GEN;LOGNES;PA15L;CERGY;NOGENT;A1;DEF;RUR-NO;PA18;OPERA;BOB;RUR_S;RN6;RN2;HAUS;AUT;VITRY;RD934;BASCH;ELYS;RAMBO;BP_EST;TREMB
2020-03-24;6;15;13;15;13;12;9;20;15;13;12;13;15;11;15;15;15;22;13;11;12;11;11;19;13
2020-03-24;7;12;13;11;12;13;11;22;12;15;12;9;17;7;23;21;9;27;16;32;21;15;9;25;15
2020-03-24;8;13;12;13;13;14;10;24;12;14;12;18;14;14;17;19;16;21;17;16;18;18;15;21;n/d
2020-03-24;9;14;14;11;15;15;10;24;12;15;13;18;12;13;19;18;13;19;17;23;15;13;11;16;15
2020-03-24;10;14;13;17;15;14;8;20;13;21;13;16;23;11;17;18;9;19;15;12;16;14;11;21;14
2020-03-24;11;14;11;12;14;13;11;19;16;14;12;12;14;n/d;17;18;15;19;14;20;19;22;11;19;14
2020-03-24;12;15;12;12;12;17;11;19;12;12;13;24;12;11;19;16;11;20;13;18;14;18;8;23;15
2020-03-24;13;14;14;13;10;10;12;19;13;29;13;14;13;10;21;14;14;22;10;19;17;18;9;17;15
2020-03-24;14;15;15;14;15;13;12;21;n/d;20;13;19;15;12;23;13;15;24;13;18;16;14;9;20;13
2020-03-24;15;17;14;15;7;14;11;19;n/d;13;13;18;16;22;19;18;19;20;13;11;12;19;11;17;19
2020-03-24;16;13;16;14;15;17;12;23;n/d;28;12;26;14;19;20;23;12;20;15;11;18;15;15;24;17
2020-03-24;17;12;15;15;12;15;13;24;16;17;15;16;15;13;22;22;16;24;13;16;15;15;13;23;14
2020-03-24;18;10;18;17;12;17;13;22;16;16;16;21;17;18;20;16;17;29;13;22;17;16;13;22;15
2020-03-24;19;13;19;17;15;17;16;27;15;22;17;15;18;17;22;18;18;26;20;23;22;17;14;20;18
2020-03-24;20;17;19;19;20;20;15;25;14;23;17;18;23;17;27;20;18;20;20;23;19;19;14;24;22
2020-03-24;21;20;23;19;19;20;19;30;16;31;18;22;20;17;23;31;17;17;15;18;19;19;23;26;29
2020-03-24;22;18;21;16;17;23;19;25;16;28;19;22;22;18;25;23;16;22;16;14;22;23;16;25;24
2020-03-24;23;21;21;18;17;27;19;24;18;41;21;13;18;19;21;19;19;17;16;18;18;19;16;21;24
2020-03-24;24;18;19;19;16;15;18;23;20;23;18;18;21;17;18;20;17;19;20;16;15;19;16;24;27
2020-03-25;1;17;18;19;16;16;16;20;18;14;17;14;19;17;19;18;17;21;16;18;10;17;14;20;25
2020-03-25;2;16;20;22;18;13;17;23;16;19;18;17;18;11;20;18;15;19;24;16;19;16;18;20;18
2020-03-25;3;18;20;22;19;15;17;28;18;18;17;19;21;23;19;16;13;19;20;17;19;22;21;24;18
2020-03-25;4;19;17;n/d;16;15;17;28;17;22;17;19;15;15;25;18;17;22;19;19;19;20;17;25;17
2020-03-25;5;20;19;n/d;17;18;18;30;16;23;18;17;19;16;23;19;23;28;16;16;24;26;18;29;18
2020-03-25;6;21;20;n/d;22;18;19;36;21;22;21;18;19;18;23;24;20;25;20;23;22;22;18;29;21
2020-03-25;7;22;20;n/d;21;19;20;36;20;21;23;24;23;16;34;26;24;35;21;50;22;22;14;38;20
2020-03-25;8;23;22;n/d;24;17;19;36;21;20;23;23;22;16;24;36;25;36;22;29;23;28;19;32;25
2020-03-25;9;22;23;n/d;21;16;20;30;23;25;25;20;25;19;27;27;24;35;n/d;27;21;23;17;32;23
2020-03-25;10;24;24;n/d;22;17;19;33;25;25;25;25;18;15;25;25;26;38;n/d;23;24;30;15;29;24
2020-03-25;11;29;27;21;22;19;17;33;26;23;25;28;18;19;24;29;21;39;n/d;n/d;27;28;13;31;21
2020-03-25;12;28;23;21;21;19;18;27;25;24;24;23;23;22;27;33;22;29;n/d;34;25;23;22;29;22
2020-03-25;13;25;19;25;16;14;23;28;24;21;24;29;15;20;16;21;26;30;n/d;17;24;23;18;30;22
2020-03-25;14;24;20;22;22;15;22;26;23;24;21;18;19;20;23;27;22;28;27;18;19;22;19;22;22
2020-03-25;15;24;18;23;13;14;19;28;19;17;18;24;21;21;23;20;21;26;20;19;20;16;12;32;21
2020-03-25;16;15;19;23;16;16;17;25;20;18;18;29;21;16;26;20;18;26;24;23;21;18;14;25;21
2020-03-25;17;25;21;23;19;20;18;27;18;19;20;31;19;19;27;25;14;25;24;17;19;22;23;30;24
2020-03-25;18;24;20;22;17;24;23;31;17;20;22;25;24;17;21;20;19;26;19;18;20;25;14;26;22
2020-03-25;19;27;27;28;29;24;21;43;27;35;24;24;30;19;24;27;29;30;31;29;30;39;21;32;24
2020-03-25;20;30;31;34;34;27;27;43;30;35;32;37;30;22;29;34;33;38;34;31;37;36;30;41;31
2020-03-25;21;34;33;38;36;30;34;42;33;33;35;38;40;29;25;41;36;40;40;21;34;40;37;43;39
2020-03-25;22;37;35;40;31;32;34;36;32;35;36;36;38;26;26;38;33;35;42;28;30;41;36;41;39
2020-03-25;23;35;32;39;23;34;30;36;32;37;29;25;33;23;28;29;24;32;32;20;22;27;31;36;36
2020-03-25;24;30;29;35;22;33;25;32;30;36;25;23;24;26;20;24;28;24;30;17;20;23;25;31;29
2020-03-26;1;27;24;29;24;32;21;28;28;31;23;24;25;22;24;24;24;27;20;19;20;21;24;24;24
2020-03-26;2;24;24;24;22;22;19;26;25;27;23;22;21;26;24;20;27;25;23;14;21;25;19;25;23
2020-03-26;3;24;n/d;22;27;24;19;22;25;31;23;23;24;22;26;22;27;25;23;16;21;20;26;23;20
2020-03-26;4;23;n/d;20;26;20;21;26;28;31;20;24;23;28;26;20;22;25;21;18;24;22;23;26;20
2020-03-26;5;25;23;n/d;20;21;18;27;23;26;22;24;23;25;21;22;25;29;23;21;21;25;22;33;20
2020-03-26;6;25;22;n/d;23;22;20;36;22;26;23;26;24;20;21;29;24;34;22;22;21;23;27;32;20
2020-03-26;7;25;23;n/d;23;21;22;40;20;25;24;23;26;24;23;27;26;34;25;n/d;27;25;26;34;21
2020-03-26;8;27;25;n/d;27;25;22;36;21;28;24;25;28;22;28;29;30;41;27;n/d;33;26;26;39;23
2020-03-26;9;29;24;n/d;28;22;24;32;25;30;26;29;28;27;30;26;30;39;31;n/d;26;31;28;33;26
2020-03-26;10;29;25;n/d;24;25;24;32;26;27;24;20;24;27;26;27;24;41;26;27;28;27;23;30;27
2020-03-26;11;27;23;n/d;24;19;22;32;26;22;23;20;26;25;24;29;22;34;31;21;26;27;19;35;25
2020-03-26;12;24;25;n/d;19;21;22;29;26;24;21;29;22;28;28;28;23;34;23;35;31;22;22;26;23
2020-03-26;13;26;23;25;18;15;21;30;24;18;22;24;25;25;26;25;22;34;23;27;26;27;18;26;n/d
2020-03-26;14;24;21;26;22;14;21;28;21;18;22;19;20;32;26;24;27;35;20;20;23;25;21;29;n/d
2020-03-26;15;27;21;21;25;15;20;28;24;16;22;24;18;38;26;30;29;33;24;23;20;25;22;28;n/d
2020-03-26;16;26;19;19;20;15;23;28;20;20;22;22;19;24;22;25;26;33;23;13;21;22;23;28;22
2020-03-26;17;23;20;22;17;16;20;28;17;20;20;18;17;24;26;23;18;26;25;21;18;22;23;28;20
2020-03-26;18;19;21;21;20;20;21;25;15;26;17;15;23;28;27;24;22;30;22;21;20;23;24;28;19
2020-03-26;19;23;17;22;21;23;22;25;17;32;19;13;23;23;31;28;21;28;31;36;24;21;17;31;26
2020-03-26;20;21;20;25;24;24;25;31;19;33;22;35;34;27;30;25;22;32;36;44;23;23;25;40;33
2020-03-26;21;24;28;28;20;29;26;35;21;39;24;27;32;24;33;29;21;28;29;39;25;25;30;38;36
2020-03-26;22;27;32;30;25;32;28;38;26;35;25;22;30;31;34;26;23;29;28;37;24;24;29;28;33
2020-03-26;23;27;29;31;27;32;28;38;27;35;27;27;25;34;32;33;25;37;24;31;24;31;30;31;29
2020-03-26;24;33;30;30;30;28;26;37;30;31;31;31;28;35;30;35;31;39;23;32;30;33;33;33;33
2020-03-27;1;34;33;29;34;26;27;37;31;29;32;32;30;30;27;34;26;43;27;26;30;33;34;26;34
2020-03-27;2;33;31;n/d;35;25;26;39;36;29;32;32;29;30;25;33;28;38;24;28;29;32;34;34;30
2020-03-27;3;35;32;n/d;32;25;28;35;36;29;30;29;31;25;23;31;30;41;31;29;29;32;33;32;30
2020-03-27;4;34;32;n/d;28;29;29;41;33;32;27;28;31;21;27;31;26;56;26;22;24;28;32;36;29
2020-03-27;5;32;36;n/d;31;28;28;38;30;35;29;28;33;29;29;30;30;64;24;27;26;31;25;34;29
2020-03-27;6;31;32;n/d;33;30;28;45;30;33;29;30;31;29;29;32;30;63;30;27;31;31;31;39;30
2020-03-27;7;35;31;n/d;30;36;31;51;34;41;31;28;35;32;31;38;34;58;32;34;38;36;29;41;33
2020-03-27;8;37;35;n/d;41;38;36;53;35;41;34;41;39;45;32;43;43;47;47;41;41;43;31;44;35
2020-03-27;9;40;41;n/d;36;35;37;51;35;43;38;43;38;35;36;39;34;49;43;40;43;41;31;45;38
2020-03-27;10;45;40;n/d;37;33;37;49;39;45;40;35;32;33;34;43;39;53;38;34;40;45;35;45;38
2020-03-27;11;42;39;n/d;37;34;37;49;38;41;40;38;40;29;38;38;40;47;36;31;44;40;33;44;36
2020-03-27;12;40;41;n/d;39;33;36;46;37;36;40;38;30;33;32;34;34;39;36;35;43;37;29;44;36
2020-03-27;13;39;36;n/d;32;34;32;40;38;31;34;33;31;32;35;32;31;38;28;32;34;32;36;31;35
2020-03-27;14;43;34;n/d;30;37;32;43;36;36;35;30;29;37;33;34;35;36;31;28;32;34;33;41;34
2020-03-27;15;41;34;32;28;30;33;45;39;40;n/d;28;29;35;31;33;32;41;34;39;35;37;35;38;34
2020-03-27;16;39;36;37;31;34;34;45;37;35;n/d;40;30;35;38;34;40;44;38;39;42;35;32;43;38
2020-03-27;17;39;41;42;32;34;38;52;38;40;40;37;44;38;42;42;40;49;38;49;42;41;39;44;42
2020-03-27;18;50;43;45;41;37;43;49;40;42;42;44;44;39;43;41;39;48;48;47;44;40;37;53;44
2020-03-27;19;55;43;45;41;38;41;57;41;46;44;50;45;42;72;46;42;48;43;56;45;45;42;54;46
2020-03-27;20;51;47;50;39;45;46;62;46;49;47;47;50;42;71;45;42;53;45;66;50;48;46;55;50
2020-03-27;21;55;51;55;46;42;50;60;48;50;49;45;56;47;65;47;50;66;45;65;49;49;63;59;52
2020-03-27;22;58;54;58;55;50;52;66;51;56;54;49;61;56;65;52;54;70;48;58;51;52;53;59;51
2020-03-27;23;62;54;56;60;61;52;68;58;65;56;53;55;53;68;59;55;73;60;63;54;55;54;72;53
2020-03-27;24;63;58;56;56;55;56;68;60;61;58;59;61;55;78;61;56;69;60;55;55;60;52;66;57
2020-03-28;1;68;62;58;58;58;59;74;62;70;61;63;62;59;78;70;59;69;61;55;56;67;53;65;60
2020-03-28;2;72;64;61;59;63;61;72;65;70;65;65;69;58;72;64;68;70;64;61;60;67;61;72;63
2020-03-28;3;71;65;64;66;62;65;75;69;66;65;64;64;60;62;68;64;73;67;55;60;66;59;68;65
2020-03-28;4;74;65;66;63;62;69;80;68;70;68;69;67;59;61;76;68;79;67;49;67;73;63;71;66
2020-03-28;5;77;67;67;65;68;71;76;68;69;71;70;70;63;63;71;67;86;74;50;70;71;63;83;68
2020-03-28;6;81;68;68;67;66;73;85;68;73;73;70;73;63;62;77;71;86;n/d;51;74;73;64;87;70
2020-03-28;7;85;69;71;75;65;77;89;70;72;75;70;77;62;65;74;73;88;78;57;81;81;60;84;72
2020-03-28;8;86;75;75;71;65;77;87;72;74;76;79;76;69;77;81;80;81;81;69;80;81;71;84;75
2020-03-28;9;86;77;81;71;66;79;84;75;74;80;78;75;80;81;78;79;82;81;74;82;84;74;79;78
2020-03-28;10;83;80;78;76;65;79;80;77;70;78;77;75;72;74;70;72;80;77;72;83;82;68;77;75
2020-03-28;11;82;74;77;70;64;77;84;77;76;74;76;70;70;71;72;76;76;66;75;77;73;72;74;73
2020-03-28;12;76;72;72;67;61;72;80;74;71;72;77;70;62;71;73;73;74;68;66;73;73;69;74;72
2020-03-28;13;77;71;72;67;62;70;83;73;73;72;69;69;62;69;76;78;76;68;78;66;69;67;74;71
2020-03-28;14;81;73;72;67;61;71;77;71;65;72;68;60;67;70;77;74;73;69;75;72;70;69;69;73
2020-03-28;15;79;73;69;66;61;70;80;71;67;72;75;68;72;71;74;75;73;65;69;72;72;68;74;71
2020-03-28;16;80;72;77;66;56;70;81;71;68;71;71;71;70;72;69;70;73;62;67;69;68;70;73;69
2020-03-28;17;76;70;70;66;62;70;77;69;67;70;69;71;76;70;67;65;68;65;73;69;67;77;69;67
2020-03-28;18;75;68;69;64;57;66;79;71;59;67;66;65;68;68;68;65;72;66;69;73;69;70;79;65
2020-03-28;19;77;60;61;60;48;59;86;63;51;65;74;55;68;65;61;63;72;64;70;69;67;64;69;61
2020-03-28;20;77;50;55;46;35;55;80;70;35;57;59;53;63;56;54;65;56;55;47;68;58;56;59;53
2020-03-28;21;52;36;49;31;26;46;55;49;27;45;44;36;60;47;28;48;38;43;42;42;38;38;43;42
2020-03-28;22;42;28;35;27;18;34;40;29;26;33;32;32;43;39;25;30;31;30;29;34;31;28;34;30
2020-03-28;23;31;28;29;22;16;29;31;26;23;26;27;31;35;30;26;26;28;29;25;26;31;25;35;27
2020-03-28;24;27;24;26;21;18;23;25;23;19;22;24;23;27;24;17;21;26;25;22;24;28;17;26;24
2020-03-29;1;27;22;23;18;14;20;28;20;19;21;23;29;23;23;19;17;22;25;14;23;22;24;30;23
2020-03-29;2;27;19;25;22;17;19;27;23;19;21;22;26;22;22;19;21;20;23;18;18;20;18;23;22
2020-03-29;3;25;15;21;13;14;15;21;16;20;17;18;19;15;18;16;18;20;17;14;13;18;13;20;16
2020-03-29;4;18;15;14;18;13;12;20;12;13;15;14;19;15;19;15;20;23;18;17;20;18;17;19;14
2020-03-29;5;20;16;15;19;14;14;33;15;19;17;20;15;11;14;15;18;18;19;12;19;20;18;23;15
2020-03-29;6;19;16;12;16;19;12;21;17;20;16;27;14;12;15;14;23;21;21;16;19;20;15;22;14
2020-03-29;7;20;18;15;16;18;15;23;21;24;19;23;19;17;21;19;23;23;21;17;19;23;17;25;16
2020-03-29;8;26;19;21;23;22;18;53;23;23;20;17;24;20;28;23;29;28;27;26;26;26;22;32;20
2020-03-29;9;29;22;22;18;14;19;26;25;25;23;20;29;18;24;26;23;29;25;23;23;20;21;28;20
2020-03-29;10;24;18;15;21;13;17;26;23;17;20;21;18;16;17;16;18;30;25;19;18;19;11;23;n/d
2020-03-29;11;14;17;16;8;11;12;n/d;15;17;13;24;21;19;21;27;25;20;27;25;35;23;13;22;19
2020-03-29;12;19;16;13;15;13;16;n/d;18;15;15;21;17;15;17;19;26;36;21;18;23;30;19;21;16
2020-03-29;13;27;18;14;20;13;15;n/d;24;18;19;16;19;14;19;30;42;32;31;35;34;29;16;24;18
2020-03-29;14;26;21;19;34;22;16;n/d;27;26;18;26;25;20;24;41;30;34;25;21;28;40;16;29;19
2020-03-29;15;20;19;18;25;19;18;n/d;32;26;21;26;30;26;18;34;31;34;31;20;28;38;30;39;19
2020-03-29;16;22;18;19;29;24;19;n/d;23;29;21;16;27;24;21;48;38;32;28;21;33;32;26;34;21
2020-03-29;17;25;22;20;28;22;21;44;27;29;23;27;23;25;19;29;40;32;25;17;30;35;25;33;19
2020-03-29;18;22;21;20;20;22;18;38;27;30;21;27;26;19;19;26;24;38;22;17;24;27;23;24;20
2020-03-29;19;21;21;21;25;25;20;43;23;34;24;21;21;18;23;28;26;35;24;25;31;29;37;29;22
2020-03-29;20;25;22;21;31;22;20;38;24;29;23;26;23;24;22;26;23;29;31;24;30;32;31;35;n/d
2020-03-29;21;23;22;21;21;22;19;42;22;30;21;26;22;28;27;24;25;25;26;14;24;29;26;27;n/d
2020-03-29;22;21;18;19;20;16;16;34;21;21;19;21;20;31;18;23;23;22;21;10;23;20;33;32;20
2020-03-29;23;18;16;20;18;12;15;23;20;20;17;18;17;23;25;18;18;19;21;22;18;18;25;27;18
2020-03-29;24;17;15;17;15;13;15;21;17;18;15;15;17;16;15;16;17;20;18;12;22;20;21;22;16
2020-03-30;1;17;15;15;14;13;14;23;16;16;14;16;21;13;13;15;16;19;21;16;16;15;21;18;15
2020-03-30;2;17;14;n/d;15;11;16;21;15;12;13;15;14;16;15;16;14;14;15;15;16;17;11;22;14
2020-03-30;3;13;13;n/d;17;11;7;13;14;15;13;14;15;20;16;9;15;18;14;15;11;17;11;20;12
2020-03-30;4;14;10;n/d;14;10;6;19;11;14;11;14;13;11;16;19;12;17;12;12;12;14;10;17;11
2020-03-30;5;12;10;n/d;13;10;8;16;10;12;10;10;13;12;13;13;14;17;13;11;13;11;10;14;11
2020-03-30;6;11;11;n/d;14;12;8;17;10;15;9;9;9;9;12;13;11;15;11;n/d;13;12;10;18;11
2020-03-30;7;11;10;n/d;15;10;8;20;15;16;10;12;18;8;11;13;10;25;13;14;14;15;10;21;12
2020-03-30;8;11;10;n/d;14;9;9;20;15;10;11;5;15;9;12;15;15;22;12;8;18;16;13;19;12
2020-03-30;9;14;8;n/d;13;10;11;19;12;11;10;11;14;12;9;22;16;23;13;8;10;13;10;17;11
2020-03-30;10;11;9;n/d;12;8;10;21;12;12;10;10;17;12;10;14;10;19;15;n/d;19;15;12;n/d;11
2020-03-30;11;11;10;n/d;15;13;7;23;11;12;10;13;12;13;9;20;13;29;13;12;19;17;15;23;11
2020-03-30;12;12;8;n/d;11;9;7;24;10;14;9;10;13;12;8;15;18;16;16;7;17;14;10;20;11
2020-03-30;13;13;10;n/d;8;13;7;21;12;13;10;11;17;13;14;16;11;20;17;13;15;21;8;26;12
2020-03-30;14;11;10;n/d;14;11;12;22;13;13;12;14;12;15;11;n/d;15;19;10;9;23;12;14;25;17
2020-03-30;15;13;9;n/d;12;8;13;17;11;11;11;16;13;12;10;25;14;16;12;12;19;14;12;14;17
2020-03-30;16;13;12;n/d;13;8;11;21;9;14;11;10;19;10;10;17;14;19;12;16;13;15;8;23;13
2020-03-30;17;13;9;n/d;12;9;11;23;10;16;11;14;17;10;11;15;19;15;14;8;14;13;13;18;13
2020-03-30;18;12;11;n/d;12;10;7;18;12;13;11;11;14;10;11;23;16;19;13;13;12;14;15;23;14
2020-03-30;19;13;13;n/d;15;12;10;20;11;13;11;16;13;9;11;15;11;14;15;14;14;11;13;22;14
2020-03-30;20;14;14;n/d;11;14;12;19;12;16;12;12;16;10;12;19;18;17;19;9;15;19;14;20;17
2020-03-30;21;16;14;n/d;16;16;15;13;14;19;14;16;19;10;13;20;11;21;20;10;15;18;19;22;18
2020-03-30;22;15;16;n/d;16;13;16;30;15;19;13;14;18;8;10;17;11;16;19;6;11;17;15;23;17
2020-03-30;23;16;17;n/d;17;10;13;28;17;13;16;17;20;11;9;18;22;22;23;7;23;26;24;24;17
2020-03-30;24;18;18;n/d;17;14;17;20;18;16;19;33;17;16;10;23;17;21;17;12;19;16;18;26;20
2020-03-31;1;18;16;n/d;16;13;18;17;16;14;16;19;17;12;11;21;13;21;19;13;17;14;17;22;21
2020-03-31;2;18;16;n/d;18;10;21;18;15;14;16;18;16;18;12;17;16;20;17;15;19;17;14;23;21
2020-03-31;3;19;17;n/d;21;11;18;20;17;17;17;18;17;19;15;20;19;27;16;19;16;16;16;21;17
2020-03-31;4;20;18;n/d;21;13;18;21;18;20;17;18;19;20;21;30;17;35;17;28;25;20;14;22;16
2020-03-31;5;21;17;n/d;17;19;18;33;18;17;18;21;25;19;24;25;21;46;20;25;24;20;12;33;18
2020-03-31;6;24;20;n/d;21;16;19;37;21;25;22;25;20;21;27;28;18;40;23;23;23;21;22;35;20
2020-03-31;7;26;23;n/d;20;22;20;31;25;22;23;23;27;23;26;27;25;42;23;36;27;22;21;34;24
2020-03-31;8;28;24;n/d;21;23;20;32;25;22;24;19;25;21;34;26;18;39;25;25;23;26;26;25;23
2020-03-31;9;27;24;n/d;20;14;19;29;24;19;22;22;19;22;18;22;19;33;19;16;18;18;22;24;19
2020-03-31;10;20;18;n/d;14;14;17;25;20;19;17;20;11;16;21;20;15;26;17;21;21;17;18;30;15
2020-03-31;11;18;16;n/d;12;17;16;28;18;10;13;17;13;12;18;18;16;23;16;12;22;11;14;19;15
2020-03-31;12;15;11;n/d;11;12;14;49;14;8;16;22;19;12;15;13;14;18;14;14;16;13;9;17;15
2020-03-31;13;15;14;12;12;10;13;29;21;12;14;19;7;12;13;20;14;22;13;12;12;11;8;19;14
2020-03-31;14;13;17;12;15;12;13;18;14;10;14;11;10;14;12;13;13;19;13;12;17;13;8;19;11
2020-03-31;15;15;16;14;14;13;14;18;13;22;12;16;10;12;12;14;18;16;13;11;14;11;9;19;15
2020-03-31;16;14;15;14;11;16;14;24;15;20;14;9;14;10;20;19;19;27;17;15;13;15;11;19;13
2020-03-31;17;15;14;12;13;19;10;19;13;15;15;15;11;14;22;13;9;23;10;15;16;12;10;19;12
2020-03-31;18;12;16;12;12;11;9;16;15;20;14;15;14;15;17;15;14;21;17;12;12;14;14;22;13
2020-03-31;19;13;16;13;14;16;10;29;16;20;14;17;17;13;20;25;15;20;13;10;11;16;11;16;16
2020-03-31;20;23;24;18;21;22;16;32;22;21;22;23;22;16;23;28;25;32;23;28;30;22;20;34;26
2020-03-31;21;29;28;26;25;23;26;31;26;26;27;30;25;18;20;27;28;34;27;39;22;24;25;31;28
2020-03-31;22;31;26;26;25;25;27;30;25;29;28;27;29;18;20;26;25;30;30;23;20;27;n/d;32;28
2020-03-31;23;31;25;26;22;26;24;29;32;24;26;27;25;22;21;26;20;27;25;20;24;25;27;27;28
2020-03-31;24;26;22;25;18;21;22;23;23;25;25;24;27;26;26;23;18;24;22;20;19;19;25;28;24
2020-04-01;1;25;21;24;23;22;23;23;22;22;25;22;18;25;21;18;24;17;23;20;16;21;32;26;24
2020-04-01;2;22;22;22;27;21;19;23;23;26;21;22;23;25;17;18;18;23;18;17;18;20;20;22;21
2020-04-01;3;25;23;21;22;22;18;26;21;22;23;22;21;23;20;22;18;23;36;25;20;18;22;23;19
2020-04-01;4;25;22;n/d;22;22;18;37;22;29;22;24;24;21;15;23;22;41;20;29;21;18;18;28;19
2020-04-01;5;23;23;n/d;26;30;22;33;24;27;23;25;25;16;16;25;29;31;17;26;24;23;23;29;21
2020-04-01;6;26;26;n/d;25;22;23;39;26;21;25;22;23;21;20;26;25;39;17;32;27;22;19;32;23
2020-04-01;7;27;27;n/d;21;30;21;43;26;29;28;26;32;16;20;38;29;44;25;66;29;29;n/d;43;25
2020-04-01;8;30;30;n/d;29;23;25;37;29;25;29;31;26;18;22;38;32;43;25;28;30;35;n/d;42;28
2020-04-01;9;n/d;32;n/d;24;19;21;31;31;23;30;40;23;19;19;28;27;40;25;28;22;28;n/d;32;23
2020-04-01;10;n/d;25;n/d;22;18;21;26;30;24;29;27;19;n/d;18;20;27;38;21;18;25;22;18;29;20
2020-04-01;11;n/d;21;19;16;15;17;19;27;17;21;27;10;n/d;22;23;16;25;15;20;21;13;15;26;18
2020-04-01;12;n/d;16;19;18;13;14;19;18;16;18;11;13;n/d;20;16;17;29;13;18;15;19;19;21;16
2020-04-01;13;n/d;13;17;14;12;13;20;14;13;16;12;12;16;16;16;16;29;17;18;16;14;18;20;15
2020-04-01;14;n/d;14;18;13;14;14;23;n/d;17;16;16;11;17;21;19;16;22;15;19;15;14;18;16;15
2020-04-01;15;25;17;18;15;14;15;23;n/d;21;17;13;9;13;18;13;14;23;14;15;16;15;15;24;16
2020-04-01;16;24;22;19;18;16;18;26;21;20;19;14;15;12;17;19;18;26;12;20;21;21;20;25;17
2020-04-01;17;24;23;18;21;22;17;28;19;18;22;28;19;18;18;20;24;26;17;18;20;25;21;27;22
2020-04-01;18;24;22;22;23;18;19;29;20;22;22;21;22;16;12;22;21;32;18;14;22;21;23;28;26
2020-04-01;19;26;24;24;25;20;22;34;22;23;25;27;30;18;27;25;26;29;27;23;26;27;22;34;29
2020-04-01;20;27;28;28;26;20;25;34;28;28;28;33;25;15;22;27;28;33;25;25;27;28;27;36;28
2020-04-01;21;29;29;29;25;26;26;39;26;24;30;35;30;20;29;29;35;28;27;33;24;28;30;36;31
2020-04-01;22;29;30;31;33;24;27;43;28;21;30;33;30;30;30;33;32;31;29;26;30;31;31;32;33
2020-04-01;23;30;29;31;27;23;26;29;27;24;32;n/d;27;30;29;28;25;28;26;27;26;31;27;32;31
2020-04-01;24;25;22;24;20;22;22;25;24;21;24;n/d;25;32;30;20;22;26;26;25;23;20;26;30;24
2020-04-02;1;24;22;26;21;16;22;28;22;19;21;n/d;23;27;24;21;23;25;23;27;19;23;28;21;22
2020-04-02;2;23;22;24;21;12;19;23;21;19;20;23;22;28;24;22;23;25;23;27;19;20;27;24;22
2020-04-02;3;22;20;22;19;14;20;24;22;15;21;24;17;26;21;20;18;35;19;24;22;26;19;27;21
2020-04-02;4;23;22;23;18;14;22;28;21;15;21;22;17;23;23;18;21;46;22;22;25;19;19;30;22
2020-04-02;5;23;23;26;19;17;20;34;20;14;22;23;15;28;25;23;25;41;27;28;29;25;19;30;22
2020-04-02;6;22;22;n/d;21;20;20;41;20;14;23;20;21;31;31;27;24;40;25;47;30;29;15;34;23
2020-04-02;7;25;27;n/d;17;19;24;47;20;17;24;26;22;24;28;28;24;36;27;50;26;26;20;27;24
2020-04-02;8;25;27;n/d;22;13;25;34;21;15;27;32;19;27;35;21;23;31;22;31;22;22;15;31;24
2020-04-02;9;22;24;n/d;23;13;24;22;25;19;24;21;18;26;32;15;22;29;18;29;18;25;11;24;23
2020-04-02;10;23;16;n/d;13;12;17;21;25;18;16;18;6;20;20;17;10;24;15;34;15;10;8;13;16
2020-04-02;11;16;18;n/d;17;11;12;15;18;17;13;n/d;11;12;19;14;16;20;11;19;16;17;11;16;15
2020-04-02;12;18;16;n/d;17;12;13;25;19;11;15;21;11;14;19;15;18;22;20;17;15;13;13;19;17
2020-04-02;13;n/d;15;17;13;13;15;23;17;16;15;17;11;10;15;14;15;16;16;21;16;18;11;15;19
2020-04-02;14;n/d;17;19;18;19;18;23;24;19;18;11;16;13;25;16;16;22;15;19;17;15;20;20;19
2020-04-02;15;20;20;19;15;17;15;26;22;17;21;21;13;17;23;22;17;25;20;12;21;25;14;23;21
2020-04-02;16;23;22;21;20;12;18;28;18;19;21;14;13;19;16;19;17;24;20;22;21;20;25;17;20
2020-04-02;17;20;21;21;15;11;20;25;16;12;22;25;21;15;28;23;18;22;21;25;20;22;18;20;21
2020-04-02;18;22;18;20;17;11;17;33;17;8;20;23;16;20;23;15;13;21;15;21;18;17;24;21;20
2020-04-02;19;17;16;20;6;11;17;21;12;5;17;7;15;24;22;15;14;22;14;25;16;17;9;13;18
2020-04-02;20;15;16;19;8;12;14;20;10;14;14;6;10;22;28;14;10;20;10;30;17;11;14;10;15
2020-04-02;21;12;15;13;15;16;10;19;11;18;12;11;9;25;30;15;16;20;9;34;13;17;16;12;14
2020-04-02;22;18;16;14;15;19;11;28;15;13;15;15;14;12;33;17;18;21;15;43;16;15;17;16;14
2020-04-02;23;15;21;15;n/d;15;14;27;16;17;16;16;17;11;33;13;14;24;20;31;12;18;11;19;18
2020-04-02;24;16;18;20;18;17;15;24;16;16;15;16;19;14;31;14;15;20;13;26;11;18;13;15;20
2020-04-03;1;18;15;17;14;14;12;19;16;18;15;15;12;11;24;13;16;19;20;33;10;15;11;19;22
2020-04-03;2;16;17;17;13;11;15;n/d;14;17;16;17;17;9;20;13;14;24;16;35;13;16;10;18;19
2020-04-03;3;14;18;18;11;16;16;27;15;22;17;17;18;7;21;13;17;20;15;27;17;19;13;18;18
